,country,Year,HDI
5391,ZAF,1998,0.634
5392,ZAF,1999,0.626
5393,ZAF,2000,0.618
5394,ZAF,2001,0.613
5395,ZAF,2002,0.614
5396,ZAF,2003,0.61
5397,ZAF,2004,0.613
5398,ZAF,2005,0.616
5399,ZAF,2006,0.622
5400,ZAF,2007,0.632
5401,ZAF,2008,0.643
5402,ZAF,2009,0.657
5403,ZAF,2010,0.669
5404,ZAF,2011,0.683
5405,ZAF,2012,0.696
5406,ZAF,2013,0.705
5407,ZAF,2014,0.713
5408,ZAF,2015,0.722
5409,ZAF,2016,0.722
5410,ZAF,2017,0.726
5411,ZAF,2018,0.732
5412,ZAF,2019,0.742
5413,ZAF,2020,0.724
5414,ZAF,2021,0.721
5415,ZAF,2022,0.737
5416,ZAF,2023,0.741
5417,OWID_SAM,1990,0.6497253
5418,OWID_SAM,1991,0.6547653
5419,OWID_SAM,1992,0.65902275
5420,OWID_SAM,1993,0.66415447
5421,OWID_SAM,1994,0.66946566
5422,OWID_SAM,1995,0.6756636
5423,OWID_SAM,1996,0.6810407
5424,OWID_SAM,1997,0.6869894
5425,OWID_SAM,1998,0.6915652
5426,OWID_SAM,1999,0.69540364
5427,OWID_SAM,2000,0.70062786
5428,OWID_SAM,2001,0.7054202
5429,OWID_SAM,2002,0.71004105
5430,OWID_SAM,2003,0.7139729
5431,OWID_SAM,2004,0.7216664
5432,OWID_SAM,2005,0.727708
5433,OWID_SAM,2006,0.73351294
5434,OWID_SAM,2007,0.74158055
5435,OWID_SAM,2008,0.7485009
5436,OWID_SAM,2009,0.7512326
5437,OWID_SAM,2010,0.75787014
5438,OWID_SAM,2011,0.7633919
5439,OWID_SAM,2012,0.7674748
5440,OWID_SAM,2013,0.7731587
5441,OWID_SAM,2014,0.7760436
5442,OWID_SAM,2015,0.7772507
5443,OWID_SAM,2016,0.7784721
5444,OWID_SAM,2017,0.7811188
5445,OWID_SAM,2018,0.7836532
5446,OWID_SAM,2019,0.78433996
5447,OWID_SAM,2020,0.7736417
5448,OWID_SAM,2021,0.77192116
5449,OWID_SAM,2022,0.7865941
5450,OWID_SAM,2023,0.79245985
5451,,1990,0.454
5452,,1991,0.458
5453,,1992,0.464
5454,,1993,0.468
5455,,1994,0.472
5456,,1995,0.478
5457,,1996,0.484
5458,,1997,0.49
5459,,1998,0.496
5460,,1999,0.503
5461,,2000,0.508
5462,,2001,0.517
5463,,2002,0.523
5464,,2003,0.535
5465,,2004,0.543
5466,,2005,0.552
5467,,2006,0.561
5468,,2007,0.569
5469,,2008,0.575
5470,,2009,0.58
5471,,2010,0.59
5472,,2011,0.601
5473,,2012,0.606
5474,,2013,0.611
5475,,2014,0.62
5476,,2015,0.627
5477,,2016,0.637
5478,,2017,0.641
5479,,2018,0.642
5480,,2019,0.645
5481,,2020,0.645
5482,,2021,0.641
5483,,2022,0.665
5484,,2023,0.672
5485,KOR,1990,0.738
5486,KOR,1991,0.749
5487,KOR,1992,0.759
5488,KOR,1993,0.77
5489,KOR,1994,0.779
5490,KOR,1995,0.789
5491,KOR,1996,0.801
5492,KOR,1997,0.812
5493,KOR,1998,0.809
5494,KOR,1999,0.821
5495,KOR,2000,0.83
5496,KOR,2001,0.838
5497,KOR,2002,0.846
5498,KOR,2003,0.852
5499,KOR,2004,0.859
5500,KOR,2005,0.866
5501,KOR,2006,0.871
5502,KOR,2007,0.876
5503,KOR,2008,0.878
5504,KOR,2009,0.881
5505,KOR,2010,0.894
5506,KOR,2011,0.899
5507,KOR,2012,0.901
5508,KOR,2013,0.905
5509,KOR,2014,0.91
5510,KOR,2015,0.914
5511,KOR,2016,0.918
5512,KOR,2017,0.922
5513,KOR,2018,0.924
5514,KOR,2019,0.927
5515,KOR,2020,0.928
5516,KOR,2021,0.933
5517,KOR,2022,0.928
5518,KOR,2023,0.937
5519,SSD,2010,0.42
5520,SSD,2011,0.422
5521,SSD,2012,0.389
5522,SSD,2013,0.391
5523,SSD,2014,0.343
5524,SSD,2015,0.317
5525,SSD,2016,0.297
5526,SSD,2017,0.292
5527,SSD,2018,0.371
5528,SSD,2019,0.403
5529,SSD,2020,0.398
5530,SSD,2021,0.393
5531,SSD,2022,0.388
5532,SSD,2023,0.388
5533,ESP,1990,0.766
5534,ESP,1991,0.774
5535,ESP,1992,0.781
5536,ESP,1993,0.789
5537,ESP,1994,0.798
5538,ESP,1995,0.804
5539,ESP,1996,0.811
5540,ESP,1997,0.816
5541,ESP,1998,0.821
5542,ESP,1999,0.825
5543,ESP,2000,0.833
5544,ESP,2001,0.839
5545,ESP,2002,0.844
5546,ESP,2003,0.846
5547,ESP,2004,0.852
5548,ESP,2005,0.857
5549,ESP,2006,0.862
5550,ESP,2007,0.864
5551,ESP,2008,0.865
5552,ESP,2009,0.867
5553,ESP,2010,0.875
5554,ESP,2011,0.879
5555,ESP,2012,0.881
5556,ESP,2013,0.886
5557,ESP,2014,0.89
5558,ESP,2015,0.895
5559,ESP,2016,0.9
5560,ESP,2017,0.902
5561,ESP,2018,0.905
5562,ESP,2019,0.91
5563,ESP,2020,0.901
5564,ESP,2021,0.912
5565,ESP,2022,0.911
5566,ESP,2023,0.918
5567,LKA,1990,0.638
5568,LKA,1991,0.642
5569,LKA,1992,0.65
5570,LKA,1993,0.658
5571,LKA,1994,0.664
5572,LKA,1995,0.667
5573,LKA,1996,0.672
5574,LKA,1997,0.679
5575,LKA,1998,0.685
5576,LKA,1999,0.692
5577,LKA,2000,0.702
5578,LKA,2001,0.704
5579,LKA,2002,0.709
5580,LKA,2003,0.713
5581,LKA,2004,0.695
5582,LKA,2005,0.721
5583,LKA,2006,0.724
5584,LKA,2007,0.729
5585,LKA,2008,0.73
5586,LKA,2009,0.723
5587,LKA,2010,0.748
5588,LKA,2011,0.753
5589,LKA,2012,0.759
5590,LKA,2013,0.764
5591,LKA,2014,0.767
5592,LKA,2015,0.769
5593,LKA,2016,0.772
5594,LKA,2017,0.777
5595,LKA,2018,0.782
5596,LKA,2019,0.781
5597,LKA,2020,0.78
5598,LKA,2021,0.777
5599,LKA,2022,0.777
5600,LKA,2023,0.776
5601,,1990,0.405
5602,,1991,0.409
5603,,1992,0.408
5604,,1993,0.411
5605,,1994,0.413
5606,,1995,0.42
5607,,1996,0.423
5608,,1997,0.427
5609,,1998,0.43
5610,,1999,0.433
5611,,2000,0.435
5612,,2001,0.441
5613,,2002,0.449
5614,,2003,0.457
5615,,2004,0.466
5616,,2005,0.473
5617,,2006,0.481
5618,,2007,0.489
5619,,2008,0.497
5620,,2009,0.503
5621,,2010,0.51
5622,,2011,0.517
5623,,2012,0.523
5624,,2013,0.528
5625,,2014,0.534
5626,,2015,0.54
5627,,2016,0.543
5628,,2017,0.546
5629,,2018,0.551
5630,,2019,0.557
5631,,2020,0.557
5632,,2021,0.558
5633,,2022,0.565
5634,,2023,0.568
5635,SDN,2008,0.456
5636,SDN,2009,0.469
5637,SDN,2010,0.479
5638,SDN,2011,0.476
5639,SDN,2012,0.482
5640,SDN,2013,0.488
5641,SDN,2014,0.496
5642,SDN,2015,0.498
5643,SDN,2016,0.502
5644,SDN,2017,0.506
5645,SDN,2018,0.515
5646,SDN,2019,0.517
5647,SDN,2020,0.513
5648,SDN,2021,0.512
5649,SDN,2022,0.516
5650,SDN,2023,0.511
5651,SUR,2004,0.679
5652,SUR,2005,0.685
5653,SUR,2006,0.69
5654,SUR,2007,0.697
5655,SUR,2008,0.701
5656,SUR,2009,0.704
5657,SUR,2010,0.707
5658,SUR,2011,0.708
5659,SUR,2012,0.711
5660,SUR,2013,0.714
5661,SUR,2014,0.715
5662,SUR,2015,0.718
5663,SUR,2016,0.716
5664,SUR,2017,0.715
5665,SUR,2018,0.719
5666,SUR,2019,0.72
5667,SUR,2020,0.714
5668,SUR,2021,0.697
5669,SUR,2022,0.719
5670,SUR,2023,0.722
5671,SWE,1990,0.818
5672,SWE,1991,0.821
5673,SWE,1992,0.829
5674,SWE,1993,0.85
5675,SWE,1994,0.862
5676,SWE,1995,0.869
5677,SWE,1996,0.877
5678,SWE,1997,0.888
5679,SWE,1998,0.901
5680,SWE,1999,0.906
5681,SWE,2000,0.912
5682,SWE,2001,0.915
5683,SWE,2002,0.918
5684,SWE,2003,0.923
5685,SWE,2004,0.908
5686,SWE,2005,0.911
5687,SWE,2006,0.915
5688,SWE,2007,0.917
5689,SWE,2008,0.913
5690,SWE,2009,0.912
5691,SWE,2010,0.918
5692,SWE,2011,0.92
5693,SWE,2012,0.92
5694,SWE,2013,0.94
5695,SWE,2014,0.943
5696,SWE,2015,0.945
5697,SWE,2016,0.947
5698,SWE,2017,0.949
5699,SWE,2018,0.95
5700,SWE,2019,0.955
5701,SWE,2020,0.951
5702,SWE,2021,0.958
5703,SWE,2022,0.959
5704,SWE,2023,0.959
5705,CHE,1990,0.858
5706,CHE,1991,0.86
5707,CHE,1992,0.863
5708,CHE,1993,0.867
5709,CHE,1994,0.87
5710,CHE,1995,0.872
5711,CHE,1996,0.875
5712,CHE,1997,0.88
5713,CHE,1998,0.886
5714,CHE,1999,0.889
5715,CHE,2000,0.892
5716,CHE,2001,0.895
5717,CHE,2002,0.896
5718,CHE,2003,0.901
5719,CHE,2004,0.906
5720,CHE,2005,0.909
5721,CHE,2006,0.918
5722,CHE,2007,0.926
5723,CHE,2008,0.934
5724,CHE,2009,0.942
5725,CHE,2010,0.945
5726,CHE,2011,0.946
5727,CHE,2012,0.949
5728,CHE,2013,0.952
5729,CHE,2014,0.956
5730,CHE,2015,0.957
5731,CHE,2016,0.959
5732,CHE,2017,0.96
5733,CHE,2018,0.962
5734,CHE,2019,0.965
5735,CHE,2020,0.963
5736,CHE,2021,0.968
5737,CHE,2022,0.966
5738,CHE,2023,0.97
5739,SYR,1990,0.572
5740,SYR,1991,0.577
5741,SYR,1992,0.582
5742,SYR,1993,0.583
5743,SYR,1994,0.587
5744,SYR,1995,0.587
5745,SYR,1996,0.59
5746,SYR,1997,0.593
5747,SYR,1998,0.595
5748,SYR,1999,0.595
5749,SYR,2000,0.594
5750,SYR,2001,0.602
5751,SYR,2002,0.61
5752,SYR,2003,0.621
5753,SYR,2004,0.635
5754,SYR,2005,0.646
5755,SYR,2006,0.658
5756,SYR,2007,0.665
5757,SYR,2008,0.66
5758,SYR,2009,0.668
5759,SYR,2010,0.669
5760,SYR,2011,0.664
5761,SYR,2012,0.626
5762,SYR,2013,0.567
5763,SYR,2014,0.561
5764,SYR,2015,0.549
5765,SYR,2016,0.552
5766,SYR,2017,0.551
5767,SYR,2018,0.557
5768,SYR,2019,0.569
5769,SYR,2020,0.57
5770,SYR,2021,0.571
5771,SYR,2022,0.571
5772,SYR,2023,0.564
5773,TJK,1993,0.549
5774,TJK,1994,0.538
5775,TJK,1995,0.547
5776,TJK,1996,0.528
5777,TJK,1997,0.536
5778,TJK,1998,0.541
5779,TJK,1999,0.546
5780,TJK,2000,0.554
5781,TJK,2001,0.563
5782,TJK,2002,0.575
5783,TJK,2003,0.587
5784,TJK,2004,0.598
5785,TJK,2005,0.611
5786,TJK,2006,0.62
5787,TJK,2007,0.625
5788,TJK,2008,0.634
5789,TJK,2009,0.634
5790,TJK,2010,0.639
5791,TJK,2011,0.644
5792,TJK,2012,0.649
5793,TJK,2013,0.655
5794,TJK,2014,0.657
5795,TJK,2015,0.658
5796,TJK,2016,0.661
5797,TJK,2017,0.666
5798,TJK,2018,0.67
5799,TJK,2019,0.673
5800,TJK,2020,0.664
5801,TJK,2021,0.672
5802,TJK,2022,0.687
5803,TJK,2023,0.691
5804,TZA,1990,0.381
5805,TZA,1991,0.382
5806,TZA,1992,0.381
5807,TZA,1993,0.382
5808,TZA,1994,0.38
5809,TZA,1995,0.38
5810,TZA,1996,0.383
5811,TZA,1997,0.388
5812,TZA,1998,0.396
5813,TZA,1999,0.404
5814,TZA,2000,0.414
5815,TZA,2001,0.422
5816,TZA,2002,0.433
5817,TZA,2003,0.444
5818,TZA,2004,0.455
5819,TZA,2005,0.465
5820,TZA,2006,0.477
5821,TZA,2007,0.486
5822,TZA,2008,0.495
5823,TZA,2009,0.504
5824,TZA,2010,0.513
5825,TZA,2011,0.516
5826,TZA,2012,0.519
5827,TZA,2013,0.521
5828,TZA,2014,0.521
5829,TZA,2015,0.52
5830,TZA,2016,0.52
5831,TZA,2017,0.528
5832,TZA,2018,0.537
5833,TZA,2019,0.546
5834,TZA,2020,0.554
5835,TZA,2021,0.548
5836,TZA,2022,0.554
5837,TZA,2023,0.555
5838,THA,1990,0.584
5839,THA,1991,0.593
5840,THA,1992,0.603
5841,THA,1993,0.612
5842,THA,1994,0.62
5843,THA,1995,0.628
5844,THA,1996,0.634
5845,THA,1997,0.639
5846,THA,1998,0.642
5847,THA,1999,0.65
5848,THA,2000,0.657
5849,THA,2001,0.667
5850,THA,2002,0.678
5851,THA,2003,0.69
5852,THA,2004,0.699
5853,THA,2005,0.707
5854,THA,2006,0.71
5855,THA,2007,0.721
5856,THA,2008,0.723
5857,THA,2009,0.725
5858,THA,2010,0.742
5859,THA,2011,0.747
5860,THA,2012,0.75
5861,THA,2013,0.752
5862,THA,2014,0.784
5863,THA,2015,0.788
5864,THA,2016,0.792
5865,THA,2017,0.794
5866,THA,2018,0.796
5867,THA,2019,0.8
5868,THA,2020,0.798
5869,THA,2021,0.8
5870,THA,2022,0.792
5871,THA,2023,0.798
5872,TGO,1990,0.412
5873,TGO,1991,0.415
5874,TGO,1992,0.406
5875,TGO,1993,0.404
5876,TGO,1994,0.413
5877,TGO,1995,0.425
5878,TGO,1996,0.433
5879,TGO,1997,0.441
5880,TGO,1998,0.442
5881,TGO,1999,0.446
5882,TGO,2000,0.448
5883,TGO,2001,0.452
5884,TGO,2002,0.455
5885,TGO,2003,0.46
5886,TGO,2004,0.461
5887,TGO,2005,0.46
5888,TGO,2006,0.465
5889,TGO,2007,0.458
5890,TGO,2008,0.465
5891,TGO,2009,0.473
5892,TGO,2010,0.483
5893,TGO,2011,0.495
5894,TGO,2012,0.5
5895,TGO,2013,0.507
5896,TGO,2014,0.514
5897,TGO,2015,0.523
5898,TGO,2016,0.528
5899,TGO,2017,0.534
5900,TGO,2018,0.542
5901,TGO,2019,0.549
5902,TGO,2020,0.554
5903,TGO,2021,0.56
5904,TGO,2022,0.567
5905,TGO,2023,0.571
5906,TON,1990,0.641
5907,TON,1991,0.649
5908,TON,1992,0.654
5909,TON,1993,0.66
5910,TON,1994,0.67
5911,TON,1995,0.675
5912,TON,1996,0.678
5913,TON,1997,0.68
5914,TON,1998,0.685
5915,TON,1999,0.688
5916,TON,2000,0.688
5917,TON,2001,0.693
5918,TON,2002,0.7
5919,TON,2003,0.703
5920,TON,2004,0.705
5921,TON,2005,0.706
5922,TON,2006,0.708
5923,TON,2007,0.71
5924,TON,2008,0.717
5925,TON,2009,0.718
5926,TON,2010,0.724
5927,TON,2011,0.731
5928,TON,2012,0.735
5929,TON,2013,0.737
5930,TON,2014,0.74
5931,TON,2015,0.743
5932,TON,2016,0.749
5933,TON,2017,0.755
5934,TON,2018,0.759
5935,TON,2019,0.763
5936,TON,2020,0.765
5937,TON,2021,0.763
5938,TON,2022,0.764
5939,TON,2023,0.769
5940,TTO,1990,0.661
5941,TTO,1991,0.665
5942,TTO,1992,0.665
5943,TTO,1993,0.667
5944,TTO,1994,0.672
5945,TTO,1995,0.677
5946,TTO,1996,0.684
5947,TTO,1997,0.692
5948,TTO,1998,0.7
5949,TTO,1999,0.708
5950,TTO,2000,0.714
5951,TTO,2001,0.721
5952,TTO,2002,0.73
5953,TTO,2003,0.74
5954,TTO,2004,0.75
5955,TTO,2005,0.756
5956,TTO,2006,0.766
5957,TTO,2007,0.774
5958,TTO,2008,0.782
5959,TTO,2009,0.782
5960,TTO,2010,0.789
5961,TTO,2011,0.792
5962,TTO,2012,0.796
5963,TTO,2013,0.802
5964,TTO,2014,0.805
5965,TTO,2015,0.808
5966,TTO,2016,0.806
5967,TTO,2017,0.806
5968,TTO,2018,0.803
5969,TTO,2019,0.805
5970,TTO,2020,0.8
5971,TTO,2021,0.796
5972,TTO,2022,0.805
5973,TTO,2023,0.807
5974,TUN,1990,0.569
5975,TUN,1991,0.575
5976,TUN,1992,0.582
5977,TUN,1993,0.587
5978,TUN,1994,0.598
5979,TUN,1995,0.606
5980,TUN,1996,0.616
5981,TUN,1997,0.623
5982,TUN,1998,0.636
5983,TUN,1999,0.646
5984,TUN,2000,0.654
5985,TUN,2001,0.661
5986,TUN,2002,0.667
5987,TUN,2003,0.673
5988,TUN,2004,0.683
5989,TUN,2005,0.69
5990,TUN,2006,0.697
5991,TUN,2007,0.703
5992,TUN,2008,0.709
5993,TUN,2009,0.713
5994,TUN,2010,0.717
5995,TUN,2011,0.718
5996,TUN,2012,0.72
5997,TUN,2013,0.722
5998,TUN,2014,0.725
5999,TUN,2015,0.728
6000,TUN,2016,0.733
6001,TUN,2017,0.737
6002,TUN,2018,0.742
6003,TUN,2019,0.74
6004,TUN,2020,0.733
6005,TUN,2021,0.728
6006,TUN,2022,0.745
6007,TUN,2023,0.746
6008,TUR,1990,0.598
6009,TUR,1991,0.602
6010,TUR,1992,0.608
6011,TUR,1993,0.615
6012,TUR,1994,0.616
6013,TUR,1995,0.623
6014,TUR,1996,0.63
6015,TUR,1997,0.638
6016,TUR,1998,0.649
6017,TUR,1999,0.652
6018,TUR,2000,0.669
6019,TUR,2001,0.675
6020,TUR,2002,0.685
6021,TUR,2003,0.691
6022,TUR,2004,0.696
6023,TUR,2005,0.701
6024,TUR,2006,0.711
6025,TUR,2007,0.719
6026,TUR,2008,0.721
6027,TUR,2009,0.728
6028,TUR,2010,0.75
6029,TUR,2011,0.764
6030,TUR,2012,0.772
6031,TUR,2013,0.802
6032,TUR,2014,0.813
6033,TUR,2015,0.821
6034,TUR,2016,0.826
6035,TUR,2017,0.833
6036,TUR,2018,0.838
6037,TUR,2019,0.841
6038,TUR,2020,0.838
6039,TUR,2021,0.841
6040,TUR,2022,0.853
6041,TUR,2023,0.853
6042,TKM,2005,0.653
6043,TKM,2006,0.662
6044,TKM,2007,0.673
6045,TKM,2008,0.683
6046,TKM,2009,0.69
6047,TKM,2010,0.7
6048,TKM,2011,0.709
6049,TKM,2012,0.714
6050,TKM,2013,0.716
6051,TKM,2014,0.719
6052,TKM,2015,0.725
6053,TKM,2016,0.729
6054,TKM,2017,0.732
6055,TKM,2018,0.735
6056,TKM,2019,0.741
6057,TKM,2020,0.744
6058,TKM,2021,0.754
6059,TKM,2022,0.761
6060,TKM,2023,0.764
6061,TUV,1990,0.566
6062,TUV,1991,0.57
6063,TUV,1992,0.566
6064,TUV,1993,0.579
6065,TUV,1994,0.586
6066,TUV,1995,0.587
6067,TUV,1996,0.587
6068,TUV,1997,0.595
6069,TUV,1998,0.605
6070,TUV,1999,0.608
6071,TUV,2000,0.61
6072,TUV,2001,0.613
6073,TUV,2002,0.621
6074,TUV,2003,0.621
6075,TUV,2004,0.621
6076,TUV,2005,0.621
6077,TUV,2006,0.625
6078,TUV,2007,0.63
6079,TUV,2008,0.636
6080,TUV,2009,0.635
6081,TUV,2010,0.636
6082,TUV,2011,0.641
6083,TUV,2012,0.642
6084,TUV,2013,0.647
6085,TUV,2014,0.65
6086,TUV,2015,0.658
6087,TUV,2016,0.664
6088,TUV,2017,0.668
6089,TUV,2018,0.672
6090,TUV,2019,0.681
6091,TUV,2020,0.681
6092,TUV,2021,0.681
6093,TUV,2022,0.686
6094,TUV,2023,0.689
6095,UGA,1990,0.342
6096,UGA,1991,0.345
6097,UGA,1992,0.339
6098,UGA,1993,0.347
6099,UGA,1994,0.35
6100,UGA,1995,0.356
6101,UGA,1996,0.367
6102,UGA,1997,0.376
6103,UGA,1998,0.386
6104,UGA,1999,0.398
6105,UGA,2000,0.407
6106,UGA,2001,0.418
6107,UGA,2002,0.432
6108,UGA,2003,0.446
6109,UGA,2004,0.461
6110,UGA,2005,0.47
6111,UGA,2006,0.481
6112,UGA,2007,0.492
6113,UGA,2008,0.502
6114,UGA,2009,0.509
6115,UGA,2010,0.514
6116,UGA,2011,0.522
6117,UGA,2012,0.526
6118,UGA,2013,0.532
6119,UGA,2014,0.539
6120,UGA,2015,0.547
6121,UGA,2016,0.553
6122,UGA,2017,0.557
6123,UGA,2018,0.563
6124,UGA,2019,0.569
6125,UGA,2020,0.571
6126,UGA,2021,0.573
6127,UGA,2022,0.578
6128,UGA,2023,0.582
6129,UKR,1990,0.75
6130,UKR,1991,0.743
6131,UKR,1992,0.733
6132,UKR,1993,0.721
6133,UKR,1994,0.706
6134,UKR,1995,0.702
6135,UKR,1996,0.701
6136,UKR,1997,0.706
6137,UKR,1998,0.71
6138,UKR,1999,0.714
6139,UKR,2000,0.716
6140,UKR,2001,0.728
6141,UKR,2002,0.736
6142,UKR,2003,0.745
6143,UKR,2004,0.751
6144,UKR,2005,0.757
6145,UKR,2006,0.762
6146,UKR,2007,0.77
6147,UKR,2008,0.776
6148,UKR,2009,0.773
6149,UKR,2010,0.782
6150,UKR,2011,0.786
6151,UKR,2012,0.789
6152,UKR,2013,0.789
6153,UKR,2014,0.788
6154,UKR,2015,0.778
6155,UKR,2016,0.78
6156,UKR,2017,0.785
6157,UKR,2018,0.784
6158,UKR,2019,0.789
6159,UKR,2020,0.783
6160,UKR,2021,0.772
6161,UKR,2022,0.772
6162,UKR,2023,0.779
6163,ARE,1990,0.713
6164,ARE,1991,0.724
6165,ARE,1992,0.729
6166,ARE,1993,0.736
6167,ARE,1994,0.742
6168,ARE,1995,0.747
6169,ARE,1996,0.753
6170,ARE,1997,0.761
6171,ARE,1998,0.77
6172,ARE,1999,0.78
6173,ARE,2000,0.79
6174,ARE,2001,0.798
6175,ARE,2002,0.805
6176,ARE,2003,0.81
6177,ARE,2004,0.815
6178,ARE,2005,0.819
6179,ARE,2006,0.823
6180,ARE,2007,0.827
6181,ARE,2008,0.831
6182,ARE,2009,0.832
6183,ARE,2010,0.835
6184,ARE,2011,0.839
6185,ARE,2012,0.843
6186,ARE,2013,0.846
6187,ARE,2014,0.853
6188,ARE,2015,0.857
6189,ARE,2016,0.861
6190,ARE,2017,0.884
6191,ARE,2018,0.901
6192,ARE,2019,0.915
6193,ARE,2020,0.909
6194,ARE,2021,0.903
6195,ARE,2022,0.921
6196,ARE,2023,0.94
6197,GBR,1990,0.812
6198,GBR,1991,0.816
6199,GBR,1992,0.824
6200,GBR,1993,0.827
6201,GBR,1994,0.836
6202,GBR,1995,0.835
6203,GBR,1996,0.841
6204,GBR,1997,0.849
6205,GBR,1998,0.856
6206,GBR,1999,0.862
6207,GBR,2000,0.87
6208,GBR,2001,0.876
6209,GBR,2002,0.881
6210,GBR,2003,0.886
6211,GBR,2004,0.897
6212,GBR,2005,0.903
6213,GBR,2006,0.902
6214,GBR,2007,0.905
6215,GBR,2008,0.91
6216,GBR,2009,0.915
6217,GBR,2010,0.921
6218,GBR,2011,0.916
6219,GBR,2012,0.917
6220,GBR,2013,0.931
6221,GBR,2014,0.932
6222,GBR,2015,0.931
6223,GBR,2016,0.934
6224,GBR,2017,0.937
6225,GBR,2018,0.936
6226,GBR,2019,0.941
6227,GBR,2020,0.93
6228,GBR,2021,0.941
6229,GBR,2022,0.946
6230,GBR,2023,0.946
6231,USA,1990,0.878
6232,USA,1991,0.878
6233,USA,1992,0.882
6234,USA,1993,0.884
6235,USA,1994,0.887
6236,USA,1995,0.888
6237,USA,1996,0.89
6238,USA,1997,0.893
6239,USA,1998,0.895
6240,USA,1999,0.895
6241,USA,2000,0.895
6242,USA,2001,0.897
6243,USA,2002,0.898
6244,USA,2003,0.9
6245,USA,2004,0.905
6246,USA,2005,0.907
6247,USA,2006,0.911
6248,USA,2007,0.914
6249,USA,2008,0.914
6250,USA,2009,0.915
6251,USA,2010,0.919
6252,USA,2011,0.92
6253,USA,2012,0.923
6254,USA,2013,0.925
6255,USA,2014,0.926
6256,USA,2015,0.928
6257,USA,2016,0.929
6258,USA,2017,0.931
6259,USA,2018,0.934
6260,USA,2019,0.936
6261,USA,2020,0.925
6262,USA,2021,0.921
6263,USA,2022,0.93
6264,USA,2023,0.938
6265,OWID_UMC,2000,0.6278027
6266,OWID_UMC,2001,0.63577056
6267,OWID_UMC,2002,0.6447347
6268,OWID_UMC,2003,0.6533375
6269,OWID_UMC,2004,0.6620509
6270,OWID_UMC,2005,0.6739048
6271,OWID_UMC,2006,0.683285
6272,OWID_UMC,2007,0.6933973
6273,OWID_UMC,2008,0.70059824
6274,OWID_UMC,2009,0.7082278
6275,OWID_UMC,2010,0.717139
6276,OWID_UMC,2011,0.7238753
6277,OWID_UMC,2012,0.73092294
6278,OWID_UMC,2013,0.737462
6279,OWID_UMC,2014,0.74445987
6280,OWID_UMC,2015,0.7498895
6281,OWID_UMC,2016,0.75526273
6282,OWID_UMC,2017,0.760885
6283,OWID_UMC,2018,0.76692
6284,OWID_UMC,2019,0.7715141
6285,OWID_UMC,2020,0.76947534
6286,OWID_UMC,2021,0.7721901
6287,OWID_UMC,2022,0.78062004
6288,OWID_UMC,2023,0.783142
6289,URY,1990,0.713
6290,URY,1991,0.717
6291,URY,1992,0.719
6292,URY,1993,0.722
6293,URY,1994,0.727
6294,URY,1995,0.729
6295,URY,1996,0.736
6296,URY,1997,0.747
6297,URY,1998,0.757
6298,URY,1999,0.76
6299,URY,2000,0.764
6300,URY,2001,0.771
6301,URY,2002,0.775
6302,URY,2003,0.78
6303,URY,2004,0.779
6304,URY,2005,0.778
6305,URY,2006,0.777
6306,URY,2007,0.78
6307,URY,2008,0.783
6308,URY,2009,0.787
6309,URY,2010,0.796
6310,URY,2011,0.801
6311,URY,2012,0.804
6312,URY,2013,0.812
6313,URY,2014,0.816
6314,URY,2015,0.818
6315,URY,2016,0.821
6316,URY,2017,0.827
6317,URY,2018,0.826
6318,URY,2019,0.83
6319,URY,2020,0.837
6320,URY,2021,0.837
6321,URY,2022,0.852
6322,URY,2023,0.862
6323,UZB,2000,0.603
6324,UZB,2001,0.61
6325,UZB,2002,0.618
6326,UZB,2003,0.625
6327,UZB,2004,0.632
6328,UZB,2005,0.638
6329,UZB,2006,0.644
6330,UZB,2007,0.658
6331,UZB,2008,0.663
6332,UZB,2009,0.672
6333,UZB,2010,0.681
6334,UZB,2011,0.686
6335,UZB,2012,0.692
6336,UZB,2013,0.698
6337,UZB,2014,0.703
6338,UZB,2015,0.707
6339,UZB,2016,0.714
6340,UZB,2017,0.719
6341,UZB,2018,0.725
6342,UZB,2019,0.73
6343,UZB,2020,0.723
6344,UZB,2021,0.727
6345,UZB,2022,0.737
6346,UZB,2023,0.74
6347,VUT,2005,0.561
6348,VUT,2006,0.567
6349,VUT,2007,0.57
6350,VUT,2008,0.578
6351,VUT,2009,0.579
6352,VUT,2010,0.582
6353,VUT,2011,0.587
6354,VUT,2012,0.587
6355,VUT,2013,0.592
6356,VUT,2014,0.597
6357,VUT,2015,0.599
6358,VUT,2016,0.603
6359,VUT,2017,0.607
6360,VUT,2018,0.612
6361,VUT,2019,0.622
6362,VUT,2020,0.617
6363,VUT,2021,0.615
6364,VUT,2022,0.621
6365,VUT,2023,0.621
6366,VEN,1990,0.658
6367,VEN,1991,0.669
6368,VEN,1992,0.676
6369,VEN,1993,0.68
6370,VEN,1994,0.681
6371,VEN,1995,0.687
6372,VEN,1996,0.69
6373,VEN,1997,0.698
6374,VEN,1998,0.7
6375,VEN,1999,0.698
6376,VEN,2000,0.703
6377,VEN,2001,0.708
6378,VEN,2002,0.716
6379,VEN,2003,0.707
6380,VEN,2004,0.718
6381,VEN,2005,0.728
6382,VEN,2006,0.736
6383,VEN,2007,0.753
6384,VEN,2008,0.759
6385,VEN,2009,0.76
6386,VEN,2010,0.764
6387,VEN,2011,0.77
